# export from unicycle
# n stationname x1 x2 x3
10788 10788 140000.000000 67000.000000 0.000000
10789 10789 140000.000000 69000.000000 0.000000
10790 10790 140000.000000 71000.000000 0.000000
10791 10791 140000.000000 73000.000000 0.000000
10792 10792 140000.000000 75000.000000 0.000000
10793 10793 140000.000000 77000.000000 0.000000
10794 10794 140000.000000 79000.000000 0.000000
10795 10795 140000.000000 91000.000000 0.000000
10796 10796 140000.000000 99000.000000 0.000000
10797 10797 140000.000000 101000.000000 0.000000
10798 10798 140000.000000 103000.000000 0.000000
10799 10799 140000.000000 105000.000000 0.000000
10800 10800 140000.000000 107000.000000 0.000000
10801 10801 140000.000000 109000.000000 0.000000
10802 10802 140000.000000 111000.000000 0.000000
10803 10803 140000.000000 113000.000000 0.000000
10804 10804 140000.000000 115000.000000 0.000000
10805 10805 140000.000000 117000.000000 0.000000
10806 10806 140000.000000 119000.000000 0.000000
10807 10807 140000.000000 121000.000000 0.000000
10808 10808 140000.000000 123000.000000 0.000000
10809 10809 140000.000000 125000.000000 0.000000
10810 10810 140000.000000 127000.000000 0.000000
10811 10811 140000.000000 129000.000000 0.000000
10812 10812 140000.000000 131000.000000 0.000000
10813 10813 140000.000000 133000.000000 0.000000
10814 10814 140000.000000 135000.000000 0.000000
10815 10815 142000.000000 15000.000000 0.000000
10816 10816 142000.000000 17000.000000 0.000000
10817 10817 142000.000000 19000.000000 0.000000
10818 10818 142000.000000 21000.000000 0.000000
10819 10819 142000.000000 23000.000000 0.000000
10820 10820 142000.000000 25000.000000 0.000000
10821 10821 142000.000000 27000.000000 0.000000
10822 10822 142000.000000 29000.000000 0.000000
10823 10823 142000.000000 31000.000000 0.000000
10824 10824 142000.000000 33000.000000 0.000000
10825 10825 142000.000000 35000.000000 0.000000
10826 10826 142000.000000 37000.000000 0.000000
10827 10827 142000.000000 39000.000000 0.000000
10828 10828 142000.000000 41000.000000 0.000000
10829 10829 142000.000000 43000.000000 0.000000
10830 10830 142000.000000 45000.000000 0.000000
10831 10831 142000.000000 47000.000000 0.000000
10832 10832 142000.000000 49000.000000 0.000000
10833 10833 142000.000000 51000.000000 0.000000
10834 10834 142000.000000 53000.000000 0.000000
10835 10835 142000.000000 55000.000000 0.000000
10836 10836 142000.000000 57000.000000 0.000000
10837 10837 142000.000000 63000.000000 0.000000
10838 10838 142000.000000 65000.000000 0.000000
10839 10839 142000.000000 67000.000000 0.000000
10840 10840 142000.000000 69000.000000 0.000000
10841 10841 142000.000000 71000.000000 0.000000
10842 10842 142000.000000 73000.000000 0.000000
10843 10843 142000.000000 75000.000000 0.000000
10844 10844 142000.000000 77000.000000 0.000000
10845 10845 142000.000000 79000.000000 0.000000
10846 10846 142000.000000 81000.000000 0.000000
10847 10847 142000.000000 93000.000000 0.000000
10848 10848 142000.000000 99000.000000 0.000000
10849 10849 142000.000000 101000.000000 0.000000
10850 10850 142000.000000 103000.000000 0.000000
10851 10851 142000.000000 105000.000000 0.000000
10852 10852 142000.000000 107000.000000 0.000000
10853 10853 142000.000000 109000.000000 0.000000
10854 10854 142000.000000 111000.000000 0.000000
10855 10855 142000.000000 113000.000000 0.000000
10856 10856 142000.000000 115000.000000 0.000000
10857 10857 142000.000000 117000.000000 0.000000
10858 10858 142000.000000 119000.000000 0.000000
10859 10859 142000.000000 121000.000000 0.000000
10860 10860 142000.000000 123000.000000 0.000000
10861 10861 142000.000000 125000.000000 0.000000
10862 10862 142000.000000 127000.000000 0.000000
10863 10863 142000.000000 129000.000000 0.000000
10864 10864 142000.000000 131000.000000 0.000000
10865 10865 142000.000000 133000.000000 0.000000
10866 10866 142000.000000 153000.000000 0.000000
10867 10867 144000.000000 13000.000000 0.000000
10868 10868 144000.000000 15000.000000 0.000000
10869 10869 144000.000000 17000.000000 0.000000
10870 10870 144000.000000 19000.000000 0.000000
10871 10871 144000.000000 21000.000000 0.000000
10872 10872 144000.000000 23000.000000 0.000000
10873 10873 144000.000000 25000.000000 0.000000
10874 10874 144000.000000 27000.000000 0.000000
10875 10875 144000.000000 29000.000000 0.000000
10876 10876 144000.000000 31000.000000 0.000000
10877 10877 144000.000000 33000.000000 0.000000
10878 10878 144000.000000 35000.000000 0.000000
10879 10879 144000.000000 37000.000000 0.000000
10880 10880 144000.000000 39000.000000 0.000000
10881 10881 144000.000000 41000.000000 0.000000
10882 10882 144000.000000 43000.000000 0.000000
10883 10883 144000.000000 45000.000000 0.000000
10884 10884 144000.000000 47000.000000 0.000000
10885 10885 144000.000000 49000.000000 0.000000
10886 10886 144000.000000 51000.000000 0.000000
10887 10887 144000.000000 53000.000000 0.000000
10888 10888 144000.000000 55000.000000 0.000000
10889 10889 144000.000000 57000.000000 0.000000
10890 10890 144000.000000 59000.000000 0.000000
10891 10891 144000.000000 61000.000000 0.000000
10892 10892 144000.000000 63000.000000 0.000000
10893 10893 144000.000000 65000.000000 0.000000
10894 10894 144000.000000 67000.000000 0.000000
10895 10895 144000.000000 69000.000000 0.000000
10896 10896 144000.000000 71000.000000 0.000000
10897 10897 144000.000000 73000.000000 0.000000
10898 10898 144000.000000 75000.000000 0.000000
10899 10899 144000.000000 77000.000000 0.000000
10900 10900 144000.000000 79000.000000 0.000000
10901 10901 144000.000000 81000.000000 0.000000
10902 10902 144000.000000 83000.000000 0.000000
10903 10903 144000.000000 85000.000000 0.000000
10904 10904 144000.000000 87000.000000 0.000000
10905 10905 144000.000000 89000.000000 0.000000
10906 10906 144000.000000 93000.000000 0.000000
10907 10907 144000.000000 95000.000000 0.000000
10908 10908 144000.000000 97000.000000 0.000000
10909 10909 144000.000000 99000.000000 0.000000
10910 10910 144000.000000 101000.000000 0.000000
10911 10911 144000.000000 103000.000000 0.000000
10912 10912 144000.000000 105000.000000 0.000000
10913 10913 144000.000000 107000.000000 0.000000
10914 10914 144000.000000 109000.000000 0.000000
10915 10915 144000.000000 111000.000000 0.000000
10916 10916 144000.000000 113000.000000 0.000000
10917 10917 144000.000000 115000.000000 0.000000
10918 10918 144000.000000 117000.000000 0.000000
10919 10919 144000.000000 119000.000000 0.000000
10920 10920 144000.000000 121000.000000 0.000000
10921 10921 144000.000000 123000.000000 0.000000
10922 10922 144000.000000 125000.000000 0.000000
10923 10923 144000.000000 127000.000000 0.000000
10924 10924 144000.000000 129000.000000 0.000000
10925 10925 144000.000000 131000.000000 0.000000
10926 10926 144000.000000 133000.000000 0.000000
10927 10927 146000.000000 -143000.000000 0.000000
10928 10928 146000.000000 -141000.000000 0.000000
10929 10929 146000.000000 -139000.000000 0.000000
10930 10930 146000.000000 13000.000000 0.000000
10931 10931 146000.000000 15000.000000 0.000000
10932 10932 146000.000000 17000.000000 0.000000
10933 10933 146000.000000 19000.000000 0.000000
10934 10934 146000.000000 21000.000000 0.000000
10935 10935 146000.000000 23000.000000 0.000000
10936 10936 146000.000000 25000.000000 0.000000
10937 10937 146000.000000 27000.000000 0.000000
10938 10938 146000.000000 29000.000000 0.000000
10939 10939 146000.000000 31000.000000 0.000000
10940 10940 146000.000000 33000.000000 0.000000
10941 10941 146000.000000 35000.000000 0.000000
10942 10942 146000.000000 37000.000000 0.000000
10943 10943 146000.000000 39000.000000 0.000000
10944 10944 146000.000000 41000.000000 0.000000
10945 10945 146000.000000 43000.000000 0.000000
10946 10946 146000.000000 45000.000000 0.000000
10947 10947 146000.000000 47000.000000 0.000000
10948 10948 146000.000000 49000.000000 0.000000
10949 10949 146000.000000 51000.000000 0.000000
10950 10950 146000.000000 53000.000000 0.000000
10951 10951 146000.000000 55000.000000 0.000000
10952 10952 146000.000000 57000.000000 0.000000
10953 10953 146000.000000 59000.000000 0.000000
10954 10954 146000.000000 61000.000000 0.000000
10955 10955 146000.000000 63000.000000 0.000000
10956 10956 146000.000000 65000.000000 0.000000
10957 10957 146000.000000 67000.000000 0.000000
10958 10958 146000.000000 69000.000000 0.000000
10959 10959 146000.000000 71000.000000 0.000000
10960 10960 146000.000000 73000.000000 0.000000
10961 10961 146000.000000 75000.000000 0.000000
10962 10962 146000.000000 77000.000000 0.000000
10963 10963 146000.000000 79000.000000 0.000000
10964 10964 146000.000000 81000.000000 0.000000
10965 10965 146000.000000 83000.000000 0.000000
10966 10966 146000.000000 85000.000000 0.000000
10967 10967 146000.000000 87000.000000 0.000000
10968 10968 146000.000000 89000.000000 0.000000
10969 10969 146000.000000 91000.000000 0.000000
10970 10970 146000.000000 93000.000000 0.000000
10971 10971 146000.000000 95000.000000 0.000000
10972 10972 146000.000000 97000.000000 0.000000
10973 10973 146000.000000 99000.000000 0.000000
10974 10974 146000.000000 101000.000000 0.000000
10975 10975 146000.000000 103000.000000 0.000000
10976 10976 146000.000000 105000.000000 0.000000
10977 10977 146000.000000 107000.000000 0.000000
10978 10978 146000.000000 109000.000000 0.000000
10979 10979 146000.000000 111000.000000 0.000000
10980 10980 146000.000000 113000.000000 0.000000
10981 10981 146000.000000 115000.000000 0.000000
10982 10982 146000.000000 117000.000000 0.000000
10983 10983 146000.000000 119000.000000 0.000000
10984 10984 146000.000000 121000.000000 0.000000
10985 10985 146000.000000 123000.000000 0.000000
10986 10986 146000.000000 125000.000000 0.000000
10987 10987 146000.000000 127000.000000 0.000000
10988 10988 146000.000000 129000.000000 0.000000
10989 10989 146000.000000 131000.000000 0.000000
10990 10990 146000.000000 133000.000000 0.000000
10991 10991 148000.000000 -145000.000000 0.000000
10992 10992 148000.000000 -143000.000000 0.000000
10993 10993 148000.000000 -141000.000000 0.000000
10994 10994 148000.000000 -139000.000000 0.000000
10995 10995 148000.000000 -137000.000000 0.000000
10996 10996 148000.000000 11000.000000 0.000000
10997 10997 148000.000000 13000.000000 0.000000
10998 10998 148000.000000 15000.000000 0.000000
10999 10999 148000.000000 17000.000000 0.000000
11000 11000 148000.000000 19000.000000 0.000000
11001 11001 148000.000000 21000.000000 0.000000
11002 11002 148000.000000 23000.000000 0.000000
11003 11003 148000.000000 25000.000000 0.000000
11004 11004 148000.000000 27000.000000 0.000000
11005 11005 148000.000000 29000.000000 0.000000
11006 11006 148000.000000 31000.000000 0.000000
11007 11007 148000.000000 33000.000000 0.000000
11008 11008 148000.000000 35000.000000 0.000000
11009 11009 148000.000000 37000.000000 0.000000
11010 11010 148000.000000 39000.000000 0.000000
11011 11011 148000.000000 41000.000000 0.000000
11012 11012 148000.000000 43000.000000 0.000000
11013 11013 148000.000000 45000.000000 0.000000
11014 11014 148000.000000 47000.000000 0.000000
11015 11015 148000.000000 49000.000000 0.000000
11016 11016 148000.000000 51000.000000 0.000000
11017 11017 148000.000000 53000.000000 0.000000
11018 11018 148000.000000 55000.000000 0.000000
11019 11019 148000.000000 57000.000000 0.000000
11020 11020 148000.000000 59000.000000 0.000000
11021 11021 148000.000000 61000.000000 0.000000
11022 11022 148000.000000 63000.000000 0.000000
11023 11023 148000.000000 65000.000000 0.000000
11024 11024 148000.000000 67000.000000 0.000000
11025 11025 148000.000000 69000.000000 0.000000
11026 11026 148000.000000 71000.000000 0.000000
11027 11027 148000.000000 73000.000000 0.000000
11028 11028 148000.000000 75000.000000 0.000000
11029 11029 148000.000000 77000.000000 0.000000
11030 11030 148000.000000 79000.000000 0.000000
11031 11031 148000.000000 81000.000000 0.000000
11032 11032 148000.000000 83000.000000 0.000000
11033 11033 148000.000000 85000.000000 0.000000
11034 11034 148000.000000 87000.000000 0.000000
11035 11035 148000.000000 89000.000000 0.000000
11036 11036 148000.000000 91000.000000 0.000000
11037 11037 148000.000000 93000.000000 0.000000
11038 11038 148000.000000 95000.000000 0.000000
11039 11039 148000.000000 97000.000000 0.000000
11040 11040 148000.000000 99000.000000 0.000000
11041 11041 148000.000000 101000.000000 0.000000
11042 11042 148000.000000 103000.000000 0.000000
11043 11043 148000.000000 105000.000000 0.000000
11044 11044 148000.000000 107000.000000 0.000000
11045 11045 148000.000000 109000.000000 0.000000
11046 11046 148000.000000 111000.000000 0.000000
11047 11047 148000.000000 113000.000000 0.000000
11048 11048 148000.000000 115000.000000 0.000000
11049 11049 148000.000000 117000.000000 0.000000
11050 11050 148000.000000 119000.000000 0.000000
11051 11051 148000.000000 121000.000000 0.000000
11052 11052 148000.000000 123000.000000 0.000000
11053 11053 148000.000000 125000.000000 0.000000
11054 11054 148000.000000 127000.000000 0.000000
11055 11055 148000.000000 129000.000000 0.000000
11056 11056 148000.000000 131000.000000 0.000000
11057 11057 148000.000000 133000.000000 0.000000
11058 11058 150000.000000 -145000.000000 0.000000
11059 11059 150000.000000 -143000.000000 0.000000
11060 11060 150000.000000 -141000.000000 0.000000
11061 11061 150000.000000 -139000.000000 0.000000
11062 11062 150000.000000 -137000.000000 0.000000
11063 11063 150000.000000 11000.000000 0.000000
11064 11064 150000.000000 13000.000000 0.000000
11065 11065 150000.000000 15000.000000 0.000000
11066 11066 150000.000000 17000.000000 0.000000
11067 11067 150000.000000 19000.000000 0.000000
11068 11068 150000.000000 21000.000000 0.000000
11069 11069 150000.000000 23000.000000 0.000000
11070 11070 150000.000000 25000.000000 0.000000
11071 11071 150000.000000 27000.000000 0.000000
11072 11072 150000.000000 29000.000000 0.000000
11073 11073 150000.000000 31000.000000 0.000000
11074 11074 150000.000000 33000.000000 0.000000
11075 11075 150000.000000 35000.000000 0.000000
11076 11076 150000.000000 37000.000000 0.000000
11077 11077 150000.000000 39000.000000 0.000000
11078 11078 150000.000000 41000.000000 0.000000
11079 11079 150000.000000 43000.000000 0.000000
11080 11080 150000.000000 45000.000000 0.000000
11081 11081 150000.000000 47000.000000 0.000000
11082 11082 150000.000000 49000.000000 0.000000
11083 11083 150000.000000 51000.000000 0.000000
11084 11084 150000.000000 53000.000000 0.000000
11085 11085 150000.000000 55000.000000 0.000000
11086 11086 150000.000000 57000.000000 0.000000
11087 11087 150000.000000 59000.000000 0.000000
11088 11088 150000.000000 61000.000000 0.000000
11089 11089 150000.000000 63000.000000 0.000000
11090 11090 150000.000000 65000.000000 0.000000
11091 11091 150000.000000 67000.000000 0.000000
11092 11092 150000.000000 69000.000000 0.000000
11093 11093 150000.000000 71000.000000 0.000000
11094 11094 150000.000000 73000.000000 0.000000
11095 11095 150000.000000 75000.000000 0.000000
11096 11096 150000.000000 77000.000000 0.000000
11097 11097 150000.000000 79000.000000 0.000000
11098 11098 150000.000000 81000.000000 0.000000
11099 11099 150000.000000 83000.000000 0.000000
11100 11100 150000.000000 85000.000000 0.000000
11101 11101 150000.000000 87000.000000 0.000000
11102 11102 150000.000000 89000.000000 0.000000
11103 11103 150000.000000 91000.000000 0.000000
11104 11104 150000.000000 93000.000000 0.000000
11105 11105 150000.000000 95000.000000 0.000000
11106 11106 150000.000000 97000.000000 0.000000
11107 11107 150000.000000 99000.000000 0.000000
11108 11108 150000.000000 101000.000000 0.000000
11109 11109 150000.000000 103000.000000 0.000000
11110 11110 150000.000000 105000.000000 0.000000
11111 11111 150000.000000 107000.000000 0.000000
11112 11112 150000.000000 109000.000000 0.000000
11113 11113 150000.000000 111000.000000 0.000000
11114 11114 150000.000000 113000.000000 0.000000
11115 11115 150000.000000 115000.000000 0.000000
11116 11116 150000.000000 117000.000000 0.000000
11117 11117 150000.000000 119000.000000 0.000000
11118 11118 150000.000000 121000.000000 0.000000
11119 11119 150000.000000 123000.000000 0.000000
11120 11120 150000.000000 125000.000000 0.000000
11121 11121 150000.000000 127000.000000 0.000000
11122 11122 150000.000000 129000.000000 0.000000
11123 11123 150000.000000 131000.000000 0.000000
11124 11124 150000.000000 133000.000000 0.000000
11125 11125 150000.000000 157000.000000 0.000000
11126 11126 150000.000000 159000.000000 0.000000
11127 11127 150000.000000 161000.000000 0.000000
11128 11128 150000.000000 165000.000000 0.000000
11129 11129 150000.000000 167000.000000 0.000000
11130 11130 152000.000000 -145000.000000 0.000000
11131 11131 152000.000000 -143000.000000 0.000000
11132 11132 152000.000000 -141000.000000 0.000000
11133 11133 152000.000000 -139000.000000 0.000000
11134 11134 152000.000000 -137000.000000 0.000000
11135 11135 152000.000000 -135000.000000 0.000000
11136 11136 152000.000000 15000.000000 0.000000
11137 11137 152000.000000 17000.000000 0.000000
11138 11138 152000.000000 19000.000000 0.000000
11139 11139 152000.000000 21000.000000 0.000000
11140 11140 152000.000000 23000.000000 0.000000
11141 11141 152000.000000 25000.000000 0.000000
11142 11142 152000.000000 27000.000000 0.000000
11143 11143 152000.000000 29000.000000 0.000000
11144 11144 152000.000000 31000.000000 0.000000
11145 11145 152000.000000 33000.000000 0.000000
11146 11146 152000.000000 35000.000000 0.000000
11147 11147 152000.000000 37000.000000 0.000000
11148 11148 152000.000000 39000.000000 0.000000
11149 11149 152000.000000 41000.000000 0.000000
11150 11150 152000.000000 43000.000000 0.000000
11151 11151 152000.000000 45000.000000 0.000000
11152 11152 152000.000000 47000.000000 0.000000
11153 11153 152000.000000 49000.000000 0.000000
11154 11154 152000.000000 51000.000000 0.000000
11155 11155 152000.000000 53000.000000 0.000000
11156 11156 152000.000000 55000.000000 0.000000
11157 11157 152000.000000 57000.000000 0.000000
11158 11158 152000.000000 59000.000000 0.000000
11159 11159 152000.000000 61000.000000 0.000000
11160 11160 152000.000000 63000.000000 0.000000
11161 11161 152000.000000 65000.000000 0.000000
11162 11162 152000.000000 67000.000000 0.000000
11163 11163 152000.000000 69000.000000 0.000000
11164 11164 152000.000000 71000.000000 0.000000
11165 11165 152000.000000 73000.000000 0.000000
11166 11166 152000.000000 75000.000000 0.000000
11167 11167 152000.000000 77000.000000 0.000000
11168 11168 152000.000000 79000.000000 0.000000
11169 11169 152000.000000 81000.000000 0.000000
11170 11170 152000.000000 83000.000000 0.000000
11171 11171 152000.000000 85000.000000 0.000000
11172 11172 152000.000000 87000.000000 0.000000
11173 11173 152000.000000 89000.000000 0.000000
11174 11174 152000.000000 91000.000000 0.000000
11175 11175 152000.000000 93000.000000 0.000000
11176 11176 152000.000000 95000.000000 0.000000
11177 11177 152000.000000 97000.000000 0.000000
11178 11178 152000.000000 99000.000000 0.000000
11179 11179 152000.000000 101000.000000 0.000000
11180 11180 152000.000000 103000.000000 0.000000
11181 11181 152000.000000 105000.000000 0.000000
11182 11182 152000.000000 107000.000000 0.000000
11183 11183 152000.000000 109000.000000 0.000000
11184 11184 152000.000000 111000.000000 0.000000
11185 11185 152000.000000 113000.000000 0.000000
11186 11186 152000.000000 115000.000000 0.000000
11187 11187 152000.000000 117000.000000 0.000000
11188 11188 152000.000000 119000.000000 0.000000
11189 11189 152000.000000 121000.000000 0.000000
11190 11190 152000.000000 123000.000000 0.000000
11191 11191 152000.000000 125000.000000 0.000000
11192 11192 152000.000000 127000.000000 0.000000
11193 11193 152000.000000 129000.000000 0.000000
11194 11194 152000.000000 131000.000000 0.000000
11195 11195 152000.000000 133000.000000 0.000000
11196 11196 152000.000000 159000.000000 0.000000
11197 11197 152000.000000 161000.000000 0.000000
11198 11198 152000.000000 163000.000000 0.000000
11199 11199 152000.000000 165000.000000 0.000000
11200 11200 152000.000000 167000.000000 0.000000
11201 11201 154000.000000 -145000.000000 0.000000
11202 11202 154000.000000 -143000.000000 0.000000
11203 11203 154000.000000 -141000.000000 0.000000
11204 11204 154000.000000 -139000.000000 0.000000
11205 11205 154000.000000 -137000.000000 0.000000
11206 11206 154000.000000 17000.000000 0.000000
11207 11207 154000.000000 19000.000000 0.000000
11208 11208 154000.000000 21000.000000 0.000000
11209 11209 154000.000000 23000.000000 0.000000
11210 11210 154000.000000 25000.000000 0.000000
11211 11211 154000.000000 27000.000000 0.000000
11212 11212 154000.000000 29000.000000 0.000000
11213 11213 154000.000000 31000.000000 0.000000
11214 11214 154000.000000 33000.000000 0.000000
11215 11215 154000.000000 35000.000000 0.000000
11216 11216 154000.000000 37000.000000 0.000000
11217 11217 154000.000000 39000.000000 0.000000
11218 11218 154000.000000 41000.000000 0.000000
11219 11219 154000.000000 43000.000000 0.000000
11220 11220 154000.000000 45000.000000 0.000000
11221 11221 154000.000000 47000.000000 0.000000
11222 11222 154000.000000 49000.000000 0.000000
11223 11223 154000.000000 51000.000000 0.000000
11224 11224 154000.000000 53000.000000 0.000000
11225 11225 154000.000000 55000.000000 0.000000
11226 11226 154000.000000 57000.000000 0.000000
11227 11227 154000.000000 59000.000000 0.000000
11228 11228 154000.000000 61000.000000 0.000000
11229 11229 154000.000000 63000.000000 0.000000
11230 11230 154000.000000 65000.000000 0.000000
11231 11231 154000.000000 67000.000000 0.000000
11232 11232 154000.000000 69000.000000 0.000000
11233 11233 154000.000000 71000.000000 0.000000
11234 11234 154000.000000 73000.000000 0.000000
11235 11235 154000.000000 75000.000000 0.000000
11236 11236 154000.000000 77000.000000 0.000000
11237 11237 154000.000000 79000.000000 0.000000
11238 11238 154000.000000 81000.000000 0.000000
11239 11239 154000.000000 83000.000000 0.000000
11240 11240 154000.000000 85000.000000 0.000000
11241 11241 154000.000000 87000.000000 0.000000
11242 11242 154000.000000 89000.000000 0.000000
11243 11243 154000.000000 91000.000000 0.000000
11244 11244 154000.000000 93000.000000 0.000000
11245 11245 154000.000000 95000.000000 0.000000
11246 11246 154000.000000 97000.000000 0.000000
11247 11247 154000.000000 99000.000000 0.000000
11248 11248 154000.000000 101000.000000 0.000000
11249 11249 154000.000000 103000.000000 0.000000
11250 11250 154000.000000 105000.000000 0.000000
11251 11251 154000.000000 107000.000000 0.000000
11252 11252 154000.000000 109000.000000 0.000000
11253 11253 154000.000000 111000.000000 0.000000
11254 11254 154000.000000 113000.000000 0.000000
11255 11255 154000.000000 115000.000000 0.000000
11256 11256 154000.000000 117000.000000 0.000000
11257 11257 154000.000000 119000.000000 0.000000
11258 11258 154000.000000 121000.000000 0.000000
11259 11259 154000.000000 123000.000000 0.000000
11260 11260 154000.000000 125000.000000 0.000000
11261 11261 154000.000000 127000.000000 0.000000
11262 11262 154000.000000 129000.000000 0.000000
11263 11263 154000.000000 131000.000000 0.000000
11264 11264 154000.000000 133000.000000 0.000000
11265 11265 154000.000000 135000.000000 0.000000
11266 11266 154000.000000 137000.000000 0.000000
11267 11267 154000.000000 155000.000000 0.000000
11268 11268 154000.000000 161000.000000 0.000000
11269 11269 154000.000000 163000.000000 0.000000
11270 11270 154000.000000 165000.000000 0.000000
11271 11271 156000.000000 -143000.000000 0.000000
11272 11272 156000.000000 -141000.000000 0.000000
11273 11273 156000.000000 -139000.000000 0.000000
11274 11274 156000.000000 -137000.000000 0.000000
11275 11275 156000.000000 -135000.000000 0.000000
11276 11276 156000.000000 17000.000000 0.000000
11277 11277 156000.000000 19000.000000 0.000000
11278 11278 156000.000000 21000.000000 0.000000
11279 11279 156000.000000 23000.000000 0.000000
11280 11280 156000.000000 25000.000000 0.000000
11281 11281 156000.000000 27000.000000 0.000000
11282 11282 156000.000000 29000.000000 0.000000
11283 11283 156000.000000 31000.000000 0.000000
11284 11284 156000.000000 33000.000000 0.000000
11285 11285 156000.000000 35000.000000 0.000000
11286 11286 156000.000000 37000.000000 0.000000
11287 11287 156000.000000 39000.000000 0.000000
11288 11288 156000.000000 41000.000000 0.000000
11289 11289 156000.000000 43000.000000 0.000000
11290 11290 156000.000000 45000.000000 0.000000
11291 11291 156000.000000 47000.000000 0.000000
11292 11292 156000.000000 49000.000000 0.000000
11293 11293 156000.000000 51000.000000 0.000000
11294 11294 156000.000000 53000.000000 0.000000
11295 11295 156000.000000 55000.000000 0.000000
11296 11296 156000.000000 57000.000000 0.000000
11297 11297 156000.000000 59000.000000 0.000000
11298 11298 156000.000000 61000.000000 0.000000
11299 11299 156000.000000 63000.000000 0.000000
11300 11300 156000.000000 65000.000000 0.000000
11301 11301 156000.000000 67000.000000 0.000000
11302 11302 156000.000000 69000.000000 0.000000
11303 11303 156000.000000 71000.000000 0.000000
11304 11304 156000.000000 73000.000000 0.000000
11305 11305 156000.000000 75000.000000 0.000000
11306 11306 156000.000000 77000.000000 0.000000
11307 11307 156000.000000 79000.000000 0.000000
11308 11308 156000.000000 81000.000000 0.000000
11309 11309 156000.000000 83000.000000 0.000000
11310 11310 156000.000000 85000.000000 0.000000
11311 11311 156000.000000 87000.000000 0.000000
11312 11312 156000.000000 89000.000000 0.000000
11313 11313 156000.000000 91000.000000 0.000000
11314 11314 156000.000000 93000.000000 0.000000
11315 11315 156000.000000 95000.000000 0.000000
11316 11316 156000.000000 97000.000000 0.000000
11317 11317 156000.000000 99000.000000 0.000000
11318 11318 156000.000000 101000.000000 0.000000
11319 11319 156000.000000 103000.000000 0.000000
11320 11320 156000.000000 105000.000000 0.000000
11321 11321 156000.000000 107000.000000 0.000000
11322 11322 156000.000000 109000.000000 0.000000
11323 11323 156000.000000 111000.000000 0.000000
11324 11324 156000.000000 113000.000000 0.000000
11325 11325 156000.000000 115000.000000 0.000000
11326 11326 156000.000000 117000.000000 0.000000
11327 11327 156000.000000 119000.000000 0.000000
11328 11328 156000.000000 121000.000000 0.000000
11329 11329 156000.000000 123000.000000 0.000000
11330 11330 156000.000000 125000.000000 0.000000
11331 11331 156000.000000 127000.000000 0.000000
11332 11332 156000.000000 129000.000000 0.000000
11333 11333 156000.000000 131000.000000 0.000000
11334 11334 156000.000000 133000.000000 0.000000
11335 11335 156000.000000 135000.000000 0.000000
11336 11336 156000.000000 137000.000000 0.000000
11337 11337 156000.000000 151000.000000 0.000000
11338 11338 156000.000000 153000.000000 0.000000
11339 11339 156000.000000 155000.000000 0.000000
11340 11340 156000.000000 157000.000000 0.000000
11341 11341 156000.000000 159000.000000 0.000000
11342 11342 156000.000000 163000.000000 0.000000
11343 11343 156000.000000 165000.000000 0.000000
11344 11344 158000.000000 -143000.000000 0.000000
11345 11345 158000.000000 -141000.000000 0.000000
11346 11346 158000.000000 -139000.000000 0.000000
11347 11347 158000.000000 -137000.000000 0.000000
11348 11348 158000.000000 -135000.000000 0.000000
11349 11349 158000.000000 17000.000000 0.000000
11350 11350 158000.000000 19000.000000 0.000000
11351 11351 158000.000000 21000.000000 0.000000
11352 11352 158000.000000 23000.000000 0.000000
11353 11353 158000.000000 25000.000000 0.000000
11354 11354 158000.000000 27000.000000 0.000000
11355 11355 158000.000000 29000.000000 0.000000
11356 11356 158000.000000 31000.000000 0.000000
11357 11357 158000.000000 33000.000000 0.000000
11358 11358 158000.000000 35000.000000 0.000000
11359 11359 158000.000000 37000.000000 0.000000
11360 11360 158000.000000 39000.000000 0.000000
11361 11361 158000.000000 41000.000000 0.000000
11362 11362 158000.000000 43000.000000 0.000000
11363 11363 158000.000000 45000.000000 0.000000
11364 11364 158000.000000 47000.000000 0.000000
11365 11365 158000.000000 49000.000000 0.000000
11366 11366 158000.000000 51000.000000 0.000000
11367 11367 158000.000000 53000.000000 0.000000
11368 11368 158000.000000 55000.000000 0.000000
11369 11369 158000.000000 57000.000000 0.000000
11370 11370 158000.000000 59000.000000 0.000000
11371 11371 158000.000000 61000.000000 0.000000
11372 11372 158000.000000 63000.000000 0.000000
11373 11373 158000.000000 65000.000000 0.000000
11374 11374 158000.000000 67000.000000 0.000000
11375 11375 158000.000000 69000.000000 0.000000
11376 11376 158000.000000 71000.000000 0.000000
11377 11377 158000.000000 73000.000000 0.000000
11378 11378 158000.000000 75000.000000 0.000000
11379 11379 158000.000000 77000.000000 0.000000
11380 11380 158000.000000 79000.000000 0.000000
11381 11381 158000.000000 81000.000000 0.000000
11382 11382 158000.000000 83000.000000 0.000000
11383 11383 158000.000000 85000.000000 0.000000
11384 11384 158000.000000 87000.000000 0.000000
11385 11385 158000.000000 89000.000000 0.000000
11386 11386 158000.000000 91000.000000 0.000000
11387 11387 158000.000000 93000.000000 0.000000
11388 11388 158000.000000 95000.000000 0.000000
11389 11389 158000.000000 97000.000000 0.000000
11390 11390 158000.000000 99000.000000 0.000000
11391 11391 158000.000000 101000.000000 0.000000
11392 11392 158000.000000 103000.000000 0.000000
11393 11393 158000.000000 105000.000000 0.000000
